date,time,ip,urlrequested,agent,referrer,search,nation,os,browser,searchengine,spider,feed
"20191105","18:18:02","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","18:29:16","66.249.66.203","/robots.txt","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:29:17","66.249.66.203","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:29:39","66.249.66.203","/post-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:30:37","66.249.66.201","/category-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:30:38","66.249.66.201","/author-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:32:08","66.249.66.205","/page-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:34:05","66.249.66.203","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:36:17","66.249.66.201","/category/geen-categorie/","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:37:29","66.249.66.203","/hechting/","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:39:57","66.249.66.201","/hechtingsproblemen/","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:41:36","66.249.66.203","/hechting/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:42:11","66.249.66.201","","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:44:47","66.249.66.205","/author/lisajk/","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:45:22","80.101.226.253","/hechtingsproblemen/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","18:45:56","80.101.226.253","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","18:46:24","66.249.66.203","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:50:31","80.101.226.253","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","18:51:05","66.249.66.201","/feed/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","18:56:10","66.249.66.205","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","19:04:54","66.249.66.205","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","19:11:02","80.101.226.253","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:16:36","80.101.226.253","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:16:48","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:17:01","80.101.226.253","/hechting/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:18:04","80.101.226.253","/hechtingsproblemen/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechting/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:21:47","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:56:16","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","19:57:41","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:00:58","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/hechtingsproblemen/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:01:16","66.249.66.203","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191105","20:18:06","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/contact-opnemen-met-veilig-gehecht/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:28:55","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/contact-opnemen-met-veilig-gehecht/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:29:16","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:33:34","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:33:39","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:36:50","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","20:38:18","2001:980:a1ad:1:6c63:c00:434d:7bd5","","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:38:24","2001:980:a1ad:1:6c63:c00:434d:7bd5","","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:38:36","2001:980:a1ad:1:6c63:c00:434d:7bd5","/hechting/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:39:44","80.101.226.253","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","","","nl","Windows 10.0","Chrome 77","","",""
"20191105","20:54:37","2001:980:a1ad:1:6c63:c00:434d:7bd5","/hechting/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:54:41","2001:980:a1ad:1:6c63:c00:434d:7bd5","/hechting/","Mozilla/5.0 (Linux; Android 10; GM1903) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.90 Mobile Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Android Linux 1","Chrome 78","","",""
"20191105","20:54:46","80.101.226.253","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191105","23:56:24","94.198.159.216","","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0)","","","nl","Windows 10.0","Mozilla","","",""
"20191105","23:56:24","94.198.159.216","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:56.0)","","","nl","Windows 10.0","Mozilla","","",""
"20191105","23:56:26","2a00:d78:0:710:94:198:159:216","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","OS X El Capitan","Safari","","",""
"20191105","23:56:26","2a00:d78:0:710:94:198:159:216","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","OS X El Capitan","Safari","","",""
"20191105","23:56:29","94.198.159.216","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko)","","","nl","OS X El Capitan","Safari","","",""
"20191105","23:56:31","2a00:d78:0:710:94:198:159:216","","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0)","","","nl","Windows 7","Mozilla","","",""
"20191106","05:08:49","66.249.66.201","/voorbeeld-pagina/feed/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","05:13:51","66.249.66.201","/hechtingsproblemen/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","05:15:31","66.249.66.203","/comments/feed/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","05:17:13","66.249.66.201","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","05:18:59","66.249.66.205","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","05:21:00","66.249.66.205","s={search_term_string}","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","09:03:18","82.75.80.79","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","09:06:00","82.75.80.79","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://www.veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","09:09:59","94.198.159.219","","Mozilla/5.0 (X11; Linux x86_64; rv:57.0)","","","nl","Unix","Mozilla","","",""
"20191106","09:09:59","94.198.159.219","/contact-opnemen-met-veilig-gehecht/","Mozilla/5.0 (X11; Linux x86_64; rv:57.0)","","","nl","Unix","Mozilla","","",""
"20191106","09:10:01","94.198.159.219","","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6)","","","nl","Mac OS X Puma","Mozilla","","",""
"20191106","09:31:58","66.249.66.201","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","09:58:00","66.249.66.201","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","10:03:12","82.75.80.79","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/contact-opnemen-met-veilig-gehecht/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:09:31","82.75.80.79","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:12:45","66.249.66.201","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","10:13:33","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:13:35","149.210.195.50","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","WordPress/5.2.4; https://veilig-gehecht.nl; verifying pingback from 149.210.195.50","https://veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","","","","","WordPress",""
"20191106","10:13:36","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:13:36","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:18:40","66.249.66.201","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","10:37:05","149.210.196.98","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://gedragsproblemen-kinderen.info; verifying pingback from 149.210.195.50","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","10:37:05","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:05","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:37:07","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","10:50:15","82.75.80.79","/disclaimer/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:54:57","82.75.80.79","/privacybeleid/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/disclaimer/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:57:48","82.75.80.79","/privacybeleid/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/disclaimer/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","10:59:21","82.75.80.79","/privacybeleid/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/disclaimer/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","11:00:18","66.249.66.205","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:12:58","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:12:58","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:12:59","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:12:59","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:13:00","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:13:00","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:15:06","66.249.66.201","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:20:43","66.249.66.205","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:22:33","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:33","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:36","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:37","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:38","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:22:38","149.210.195.50","/hechtingsproblemen/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/hechtingsproblemen/","","","","","","WordPress",""
"20191106","11:23:14","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","11:23:14","149.210.195.50","/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","WordPress/5.2.4; https://veilig-gehecht.nl","https://veilig-gehecht.nl/2019/11/03/behandeling-en-preventie-van-hechtingsproblematiek/","","","","","","WordPress",""
"20191106","11:23:24","82.75.80.79","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","https://www.veilig-gehecht.nl/privacybeleid/","","nl","Windows 10.0","Chrome 70","","",""
"20191106","11:26:19","82.75.80.79","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18362","","","nl","Windows 10.0","Chrome 70","","",""
"20191106","11:26:21","66.249.66.216","/robots.txt","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:26:22","66.249.66.214","/sitemap_index.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:26:44","66.249.66.214","/post-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:28:14","66.249.66.214","/category-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:29:32","66.249.66.212","/author-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:31:14","66.249.66.216","/page-sitemap.xml","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","11:42:29","66.249.66.205","/search/%7Bsearch_term_string%7D/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","12:09:25","66.249.66.216","","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","12:25:33","66.249.66.214","/feed/","Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","","","","","","","Google",""
"20191106","13:27:57","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:28:13","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/","","nl","Windows 10.0","Chrome 77","","",""
"20191106","13:28:18","2a02:a212:1700:fa00:7ca4:ff63:ae36:78fa","/hechtingsproblemen/","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.120 Safari/537.36","https://veilig-gehecht.nl/2019/11/03/onvoldoende-veilige-hechting-en-relaties/","","nl","Windows 10.0","Chrome 77","","",""
